1016027814	Uncharacterized protein
1016027815	Uncharacterized protein
1016027816	Uncharacterized protein
1016027817	Core protein
1016027818	Putative terminase large subunit
1016027819	Uncharacterized protein
1016027820	Uncharacterized protein
1016027821	Capsid protein
1016027822	Nucleoprotein
1016027823	RNA-directed RNA polymerase catalytic subunit
1016027824	Protein PB1-F2
1016027825	Uncharacterized protein
1016027826	Replication initiation protein
1016027827	Uncharacterized protein
1016027828	Capsid protein
1016027829	Neuraminidase
1016027830	Uncharacterized protein
1016027831	Uncharacterized protein
1016027832	Replication initiation protein
1016027833	Uncharacterized protein
1016027834	Neuraminidase
1016027835	Capsid protein
1016027836	Core protein
1016027837	Core protein
1016027838	Protein PB1-F2
1016027839	Nucleoprotein
1016027840	Polymerase acidic protein
1016027841	Matrix protein 2
1016027842	Uncharacterized protein
1016027843	Core protein
1016027844	Core protein
1016027845	Uncharacterized protein
1016027846	Uncharacterized protein
1016027847	Uncharacterized protein
1016027848	Uncharacterized protein
1016027849	Putative glycosyl hydrolase
1016027850	Uncharacterized protein
1016027851	Uncharacterized protein
1016027852	Uncharacterized protein
1016027853	Uncharacterized protein
1016027854	Uncharacterized protein
1016027855	Hemagglutinin
1016027856	Matrix protein 2
1016027857	Uncharacterized protein
1016027858	Capsid protein
1016027859	Uncharacterized protein
1016027860	Uncharacterized protein
1016027861	Matrix protein 1
1016027862	Non-structural protein 1
1016027863	Protein PB1-F2
1016027864	Protein PA-X
1016027865	Replication initiation protein
1016027866	Uncharacterized protein
1016027867	Protein PA-X
1016027868	Core protein
1016027869	Core protein
1016027870	Matrix protein 1
1016027871	Capsid protein
1016027872	Uncharacterized protein
1016027873	Matrix protein 1
1016027874	Nucleoprotein
1016027875	RNA-directed RNA polymerase catalytic subunit
1016027876	RNA-directed RNA polymerase catalytic subunit
1016027877	Nucleoprotein
1016027878	Uncharacterized protein
1016027879	Uncharacterized protein
1016027880	Metallophos_2 domain-containing protein
1016027881	Uncharacterized protein
1016027882	Uncharacterized protein
1016027883	Uncharacterized protein
1016027884	Uncharacterized protein
1016027885	Uncharacterized protein
1016027886	DNA pilot protein
1016027887	Uncharacterized protein
1016027888	Non-structural protein 1
1016027889	Uncharacterized protein
1016027890	Uncharacterized protein
1016027891	Capsid protein
1016027892	Replication-associated protein
1016027893	ORF1
1016027894	Nuclear export protein
1016027895	Polymerase basic protein 2
1016027896	RNA-directed RNA polymerase catalytic subunit
1016027897	Matrix protein 1
1016027898	Protein PB1-F2
1016027899	Replication-associated protein
1016027900	Putative peptidase
1016027901	Capsid protein
1016027902	Nuclear export protein
1016027903	Capsid protein
1016027904	Nuclear export protein
1016027905	Polymerase basic protein 2
1016027906	Nucleoprotein
1016027907	Protein PA-X
1016027908	RNA-directed RNA polymerase catalytic subunit
1016027909	Matrix protein 1
1016027910	Non-structural protein 1
1016027911	DNA pilot protein
1016027912	Major capsid protein
1016027913	Minor capsid protein
1016027914	Uncharacterized protein
1016027915	Uncharacterized protein
1016027916	DNA pilot protein
1016027917	Uncharacterized protein
1016027918	Uncharacterized protein
1016027919	Matrix protein 2
1016027920	DNA pilot protein
1016027921	Neuraminidase
1016027922	Polymerase basic protein 2
1016027923	Neuraminidase
1016027924	Nucleoprotein
1016027925	Replication-associated protein
1016027926	DNA pilot protein
1016027927	Matrix protein 1
1016027928	Nucleoprotein
1016027929	Polymerase basic protein 2
1016027930	RNA-directed RNA polymerase catalytic subunit
1016027931	RNA-directed RNA polymerase catalytic subunit
1016027932	Nuclear export protein
