1016027944	Unbinned400contig1004_24
1016027945	Unbinned400contig1004_15
1016027946	Unbinned400contig1004_27
1016027947	Unbinned400contig1004_20
1016027948	Unbinned400contig1004_31
1016027949	Unbinned400contig1004_26
1016027951	Unbinned400contig1004_29
1016027953	Unbinned400contig1004_38
1016027954	Unbinned400contig1004_23
1016027955	NEP
1016027956	rep
1016027957	M1
1016027960	PB2
1016027961	M2
1016027963	PB1
1016027964	NEP
1016027966	Unbinned3138contig1001_42
1016027967	PA-X
1016027969	rep
1016027970	M2
1016027977	Unbinned400contig1004_37
1016027978	Tp1100SUR763771_18
1016027979	Unbinned400contig1004_34
1016027980	Unbinned400contig1004_30
1016027981	Tp1100SUR763771_25
1016027982	Unbinned400contig1004_39
1016027983	Unbinned400contig1004_36
1016027984	Tp1100SUR763771_24
1016027985	Tp1100SUR763771_23
1016027986	Tp1100SUR763771_19
1016027987	Unbinned400contig1004_47
1016027988	PA
1016027989	M2
1016027990	Unbinned400contig1004_33
1016027991	rep
1016027992	Unbinned400contig1004_2
1016027993	PA
1016027994	NP
1016027995	Tp1100SUR763771_22
1016027996	Tp1100SUR763771_20
1016027997	Unbinned400contig1004_41
1016027998	Tp1100SUR763771_7
1016027999	GOVbin225_54
1016028000	Hemagglutinin HA1 chain
1016028000	Hemagglutinin HA2 chain
1016028000	HA
1016028001	PA
1016028002	PB2
1016028004	M2
1016028007	Unbinned400contig1004_25
1016028008	Tp1100SUR763771_21
1016028009	rep
1016028010	Unbinned400contig1004_48
1016028011	Unbinned400contig1004_40
1016028012	Tp1100SUR763771_17
1016028013	GOVbin225_3
1016028014	Unbinned400contig1004_35
1016028015	Tp1100SUR763771_35
1016028016	Tp1100SUR763771_28
1016028018	Tp1100SUR763771_30
1016028019	Tp1100SUR763771_27
1016028020	GOVbin225_9
1016028021	Unbinned400contig1004_46
1016028022	rep
1016028025	Unbinned400contig1004_43
1016028027	Tp1100SUR763771_33
1016028028	Tp1100SUR763771_34
1016028029	Unbinned400contig1004_12
1016028031	GOVbin225_1
1016028032	Tp1100SUR763771_29
1016028033	GOVbin225_64
1016028034	Unbinned400contig1004_44
1016028035	Tp1100SUR763771_31
1016028038	PA
1016028039	M2
1016028040	NA
1016028041	rep
1016028042	PA-X
1016028043	GOVbin225_2
1016028044	GOVbin225_13
1016028045	GOVbin225_10
1016028046	GOVbin225_6
1016028047	Unbinned400contig1004_45
1016028048	Unbinned400contig1004_22
1016028049	GOVbin225_11
1016028050	Tp1100SUR763771_44
1016028052	GOVbin225_12
1016028054	PB1
1016028056	M2
1016028059	NS1
1016028060	PA
1016028061	NS1
1016028062	Hemagglutinin HA1 chain
1016028062	Hemagglutinin HA2 chain
1016028062	HA
1016028064	Hemagglutinin HA1 chain
1016028064	Hemagglutinin HA2 chain
1016028064	HA
1016028065	Tp1100SUR763771_43
1016028066	Tp1100SUR763771_40
1016028067	GOVbin225_5
1016028068	GOVbin225_8
1016028070	Tp1100SUR763771_45
1016028073	Tp1100SUR763771_37
1016028074	Tp1100SUR763771_39
1016028075	Tp1100SUR763771_38
1016028076	Tp1100SUR763771_16
1016028077	Tp1124DCM108671_37
1016028077	Tp1125DCM102451_8
1016028078	Tp1124DCM108671_36
1016028078	Tp1125DCM102451_7
1016028079	Tp1124DCM108671_35
1016028079	Tp1125DCM102451_6
1016028080	GOVbin225_20
1016028081	Tp1124DCM108671_47
1016028081	Tp1125DCM102451_18
1016028082	Tp1124DCM108671_46
1016028082	Tp1125DCM102451_17
1016028083	GOVbin225_18
1016028084	GOVbin225_15
1016028085	GOVbin225_22
1016028086	PB2
1016028089	NP
1016028090	PB1-F2
1016028091	NP
1016028092	NS1
1016028093	PB1
1016028094	NA
1016028095	PB1-F2
1016028096	NS1
1016028098	NA
1016028099	NA
1016028101	NS1
1016028102	Hemagglutinin HA1 chain
1016028102	Hemagglutinin HA2 chain
1016028102	HA
1016028103	PB1-F2
1016028104	Hemagglutinin HA1 chain
1016028104	Hemagglutinin HA2 chain
1016028104	HA
1016028107	Tp1100SUR763771_47
1016028108	V1
1016028109	Tp1124DCM108671_32
1016028109	Tp1125DCM102451_3
